room_id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,last_modified,latitude,longitude,location
12036183,1258,41363259,Shared room,,Brno,,Brno,0,0.0,1,1.0,,42.0,,2017-05-14 19:53:35.233605,49.163421,16.564714,0101000020E6100000E597C11891903040643DB5FAEA944840
6049105,1258,31390388,Shared room,,Brno,,Brno,2,0.0,10,1.0,,13.0,,2017-05-14 19:53:33.881189,49.193917,16.611819,0101000020E61000004912842BA09C3040B891B245D2984840
5938236,1258,23770807,Shared room,,Brno,,Brno,13,4.5,3,1.0,,19.0,,2017-05-14 19:53:33.870976,49.207834,16.605419,0101000020E6100000856055BDFC9A3040997FF44D9A9A4840
12691076,1258,68975698,Shared room,,Brno,,Brno,0,0.0,4,1.0,,12.0,,2017-05-14 19:53:33.854978,49.219381,16.632454,0101000020E610000071395E81E8A13040902E36AD149C4840
16191125,1258,44260343,Shared room,,Brno,,Brno,1,0.0,6,1.0,,10.0,,2017-05-14 19:53:33.842977,49.20047,16.613751,0101000020E610000026E318C91E9D304021EA3E00A9994840
17696552,1258,3505103,Shared room,,Brno,,Brno,0,0.0,2,1.0,,16.0,,2017-05-14 19:53:33.829555,49.197894,16.64837,0101000020E610000020B58993FBA530408D09319754994840
12033092,1258,34115236,Shared room,,Brno,,Brno,0,0.0,3,1.0,,14.0,,2017-05-14 19:53:33.722503,49.20494,16.624158,0101000020E61000006A8995D1C89F304035D252793B9A4840
1353870,1258,4504049,Shared room,,Brno,,Brno,10,4.5,6,1.0,,20.0,,2017-05-14 19:53:33.715032,49.197913,16.607754,0101000020E6100000600322C4959B3040043A933655994840
15697762,1258,76775524,Shared room,,Brno,,Brno,9,4.5,2,1.0,,16.0,,2017-05-14 19:53:33.702988,49.194084,16.609156,0101000020E61000008429CAA5F19B3040A35698BED7984840
13613013,1258,19713903,Shared room,,Brno,,Brno,0,0.0,2,1.0,,16.0,,2017-05-14 19:53:33.666790,49.165903,16.555605,0101000020E61000007C7E18213C8E304076A73B4F3C954840
16703855,1258,75228095,Shared room,,Brno,,Brno,0,0.0,2,1.0,,21.0,,2017-05-14 19:53:33.612392,49.203174,16.623529,0101000020E61000008B1BB7989F9F3040E1B20A9B019A4840
10939439,1258,34115236,Shared room,,Brno,,Brno,2,0.0,8,1.0,,11.0,,2017-05-14 19:53:33.607033,49.203953,16.625083,0101000020E61000001B49827005A03040E675C4211B9A4840
1702976,1258,4504049,Shared room,,Brno,,Brno,35,5.0,11,1.0,,16.0,,2017-05-14 19:53:33.594590,49.196291,16.60958,0101000020E6100000B24B546F0D9C3040E4BF401020994840
12780348,1258,69542775,Shared room,,Brno,,Brno,0,0.0,1,1.0,,14.0,,2017-05-14 19:53:33.583016,49.2002,16.603437,0101000020E61000004432E4D87A9A304061545227A0994840
18123123,1258,77872942,Shared room,,Brno,,Brno,0,0.0,1,1.0,,10.0,,2017-05-14 19:53:33.539001,49.199716,16.599606,0101000020E6100000427C60C77F993040753E3C4B90994840
8319645,1258,38655874,Entire home/apt,,Brno,,Brno,4,5.0,7,3.0,,136.0,,2017-05-14 19:50:31.566978,49.203298,16.596455,0101000020E610000022895E46B1983040CDAB3AAB059A4840
16214033,1258,105742013,Entire home/apt,,Brno,,Brno,4,4.5,4,2.0,,81.0,,2017-05-14 19:50:04.765013,49.175289,16.604643,0101000020E61000005DC136E2C99A30409D2CB5DE6F964840
9655555,1258,49913319,Entire home/apt,,Brno,,Brno,21,5.0,3,1.0,,65.0,,2017-05-14 19:49:34.469838,49.18631,16.598406,0101000020E6100000EDBAB7223199304079758E01D9974840
15335492,1258,66842548,Entire home/apt,,Brno,,Brno,14,4.5,4,1.0,,59.0,,2017-05-14 19:49:26.525636,49.191249,16.599904,0101000020E610000055BDFC4E939930404432E4D87A984840
17956090,1258,11196915,Entire home/apt,,Brno,,Brno,0,0.0,3,0.0,,62.0,,2017-05-14 19:49:23.937603,49.198185,16.611137,0101000020E610000024607479739C304065C746205E994840
17040086,1258,60981647,Entire home/apt,,Brno,,Brno,13,5.0,4,1.0,,55.0,,2017-05-14 19:49:23.906822,49.19162,16.602578,0101000020E6100000024A438D429A304038A1100187984840
13381208,1258,76058874,Entire home/apt,,Brno,,Brno,3,4.5,5,2.0,,26.0,,2017-05-14 19:49:20.718961,49.186934,16.640184,0101000020E6100000276C3F19E3A3304057410C74ED974840
6856095,1258,18395020,Entire home/apt,,Brno,,Brno,21,4.5,6,3.0,,102.0,,2017-05-14 19:49:10.639362,49.194241,16.607979,0101000020E6100000A0A70183A49B30406B459BE3DC984840
1617213,1258,6476206,Entire home/apt,,Brno,,Brno,52,5.0,6,2.0,,67.0,,2017-05-14 19:49:06.162551,49.172813,16.685094,0101000020E610000092AF045262AF30406DA983BC1E964840
16214612,1258,105742013,Entire home/apt,,Brno,,Brno,2,0.0,4,2.0,,70.0,,2017-05-14 19:49:06.152427,49.192301,16.606783,0101000020E6100000CEC47421569B30407AFEB4519D984840
1061239,1258,5843024,Entire home/apt,,Brno,,Brno,22,5.0,2,1.0,,65.0,,2017-05-14 19:49:06.097521,49.188816,16.606871,0101000020E61000000DE4D9E55B9B3040147B681F2B984840
17231286,1258,86542407,Entire home/apt,,Brno,,Brno,0,0.0,3,2.0,,71.0,,2017-05-14 19:49:04.045608,49.191344,16.607007,0101000020E61000006D718DCF649B30409624CFF57D984840
14349994,1258,35407775,Entire home/apt,,Brno,,Brno,0,0.0,4,1.0,,77.0,,2017-05-14 19:49:04.028723,49.193057,16.622999,0101000020E6100000D270CADC7C9F3040C7A17E17B6984840
5842399,1258,30333727,Entire home/apt,,Brno,,Brno,17,5.0,4,2.0,,77.0,,2017-05-14 19:49:04.026272,49.195941,16.612968,0101000020E6100000997E8978EB9C304007793D9814994840
10377571,1258,29371815,Entire home/apt,,Brno,,Brno,31,4.5,6,2.0,,76.0,,2017-05-14 19:49:04.007378,49.214764,16.601212,0101000020E610000077F69507E9993040D82D02637D9B4840
17981739,1258,59582333,Entire home/apt,,Brno,,Brno,0,0.0,4,1.0,,67.0,,2017-05-14 19:49:03.960328,49.192924,16.56255,0101000020E6100000645DDC4603903040874ECFBBB1984840
10621560,1258,10522599,Entire home/apt,,Brno,,Brno,1,0.0,3,1.0,,62.0,,2017-05-14 19:49:02.767215,49.187793,16.58729,0101000020E610000091442FA35896304078B5DC9909984840
10134792,1258,3327858,Entire home/apt,,Brno,,Brno,22,5.0,4,1.0,,47.0,,2017-05-14 19:49:01.365180,49.213108,16.571907,0101000020E61000007D5A457F689230400B42791F479B4840
17341495,1258,27769049,Entire home/apt,,Brno,,Brno,0,0.0,2,0.0,,56.0,,2017-05-14 19:49:01.360518,49.18939,16.604882,0101000020E610000067F0F78BD99A3040401878EE3D984840
14275560,1258,85771288,Entire home/apt,,Brno,,Brno,1,0.0,3,1.0,,61.0,,2017-05-14 19:49:01.357416,49.190959,16.620246,0101000020E61000008E791D71C89E30403DF0315871984840
15312534,1258,66842548,Entire home/apt,,Brno,,Brno,3,3.5,4,1.0,,50.0,,2017-05-14 19:49:01.336446,49.187997,16.586114,0101000020E61000004DBA2D910B963040815F234910984840
7592436,1258,23770807,Entire home/apt,,Brno,,Brno,1,0.0,4,0.0,,56.0,,2017-05-14 19:49:01.331583,49.210139,16.604411,0101000020E6100000B857E6ADBA9A30409C4EB2D5E59A4840
1955700,1258,3671364,Entire home/apt,,Brno,,Brno,16,4.5,2,1.0,,48.0,,2017-05-14 19:49:01.315316,49.191719,16.611042,0101000020E6100000817B9E3F6D9C3040CB82893F8A984840
18473698,1258,6391054,Entire home/apt,,Brno,,Brno,0,0.0,5,2.0,,46.0,,2017-05-14 19:48:58.012282,49.191363,16.618139,0101000020E6100000D461855B3E9E30400D5531957E984840
12194161,1258,62291242,Entire home/apt,,Brno,,Brno,9,5.0,5,3.0,,50.0,,2017-05-14 19:48:57.986845,49.220756,16.592728,0101000020E61000006A6CAF05BD973040A9328CBB419C4840
16933639,1258,17401026,Entire home/apt,,Brno,,Brno,3,4.5,4,0.0,,60.0,,2017-05-14 19:48:57.914083,49.19429,16.609224,0101000020E610000035F0A31AF69B30404DF8A57EDE984840
9516382,1258,29371815,Entire home/apt,,Brno,,Brno,34,4.5,4,2.0,,50.0,,2017-05-14 19:48:56.968668,49.209858,16.627185,0101000020E6100000B18A37328FA03040E8667FA0DC9A4840
16503086,1258,107898700,Entire home/apt,,Brno,,Brno,12,5.0,4,1.0,,52.0,,2017-05-14 19:48:56.931902,49.212283,16.570783,0101000020E6100000DE1CAED51E923040963FDF162C9B4840
17036696,1258,114200163,Entire home/apt,,Brno,,Brno,0,0.0,4,1.0,,44.0,,2017-05-14 19:48:56.874610,49.210638,16.583469,0101000020E6100000D63A71395E953040BEA59C2FF69A4840
3809169,1258,7688351,Entire home/apt,,Brno,,Brno,59,5.0,2,0.0,,57.0,,2017-05-14 19:48:56.871687,49.207249,16.609691,0101000020E610000061AA99B5149C304079909E22879A4840
9308304,1258,29371815,Entire home/apt,,Brno,,Brno,63,4.5,4,2.0,,50.0,,2017-05-14 19:48:54.416434,49.20433,16.619237,0101000020E61000002079E750869E3040BCCB457C279A4840
16494487,1258,108329485,Entire home/apt,,Brno,,Brno,1,0.0,2,1.0,,38.0,,2017-05-14 19:48:51.358470,49.179818,16.596715,0101000020E61000005B087250C2983040B69DB64604974840
14052628,1258,40189045,Entire home/apt,,Brno,,Brno,1,0.0,2,0.0,,37.0,,2017-05-14 19:48:50.395536,49.201974,16.60574,0101000020E610000009E1D1C6119B30403752B648DA994840
14079425,1258,32043907,Entire home/apt,,Brno,,Brno,19,5.0,2,0.0,,31.0,,2017-05-14 19:48:50.283991,49.200625,16.611029,0101000020E610000057E883656C9C304048E17A14AE994840
17384773,1258,117508636,Entire home/apt,,Brno,,Brno,0,0.0,2,1.0,,39.0,,2017-05-14 19:48:49.953198,49.221788,16.557439,0101000020E6100000D3838252B48E30409752978C639C4840
6089279,1258,31601382,Entire home/apt,,Brno,,Brno,17,4.5,6,1.0,,29.0,,2017-05-14 19:48:47.778496,49.199563,16.626182,0101000020E61000000858AB764DA03040EE3EC7478B994840
12899133,1258,61809465,Entire home/apt,,Brno,,Brno,42,5.0,2,1.0,,20.0,,2017-05-14 19:48:47.669671,49.181416,16.683726,0101000020E6100000C66CC9AA08AF30404E7CB5A338974840
14274704,1258,87050892,Entire home/apt,,Brno,,Brno,6,5.0,3,2.0,,34.0,,2017-05-14 19:48:47.648570,49.217156,16.578167,0101000020E61000005EA0A4C002943040AA108FC4CB9B4840
13907518,1258,18395020,Entire home/apt,,Brno,,Brno,0,0.0,2,0.0,,32.0,,2017-05-14 19:48:45.531013,49.20074,16.625541,0101000020E6100000A04E797423A03040E17F2BD9B1994840
12186578,1258,44985860,Entire home/apt,,Brno,,Brno,16,5.0,5,2.0,,38.0,,2017-05-14 19:48:45.448454,49.181203,16.598679,0101000020E61000004FCDE50643993040F277EFA831974840
18147428,1258,17878357,Entire home/apt,,Brno,,Brno,1,0.0,2,0.0,,40.0,,2017-05-14 19:48:45.445682,49.216517,16.584226,0101000020E61000001079CBD58F95304097033DD4B69B4840
17276566,1258,85680918,Entire home/apt,,Brno,,Brno,6,5.0,2,1.0,,40.0,,2017-05-14 19:48:42.834978,49.199474,16.616665,0101000020E61000007D96E7C1DD9D30407F33315D88994840
14770598,1258,90003193,Entire home/apt,,Brno,,Brno,21,4.5,5,2.0,,23.0,,2017-05-14 19:48:42.633049,49.223813,16.5852,0101000020E6100000849ECDAACF953040B7B585E7A59C4840
14285815,1258,87189944,Entire home/apt,,Brno,,Brno,21,5.0,3,2.0,,26.0,,2017-05-14 19:48:40.875346,49.233985,16.630846,0101000020E6100000FACF9A1F7FA1304095607138F39D4840
11975247,1258,56794763,Entire home/apt,,Brno,,Brno,62,5.0,4,1.0,,28.0,,2017-05-14 19:48:40.865314,49.211198,16.627699,0101000020E61000005EBBB4E1B0A03040857D3B89089B4840
14448280,1258,16662183,Entire home/apt,,Brno,,Brno,11,5.0,16,7.0,,293.0,,2017-05-14 19:48:36.601159,49.195908,16.607381,0101000020E610000037363B527D9B30402C836A8313994840
16566169,1258,107898700,Entire home/apt,,Brno,,Brno,0,0.0,12,3.0,,211.0,,2017-05-14 19:48:36.586151,49.213737,16.570974,0101000020E6100000C6DD205A2B923040FB78E8BB5B9B4840
7424211,1258,38890708,Entire home/apt,,Brno,,Brno,1,0.0,4,2.0,,299.0,,2017-05-14 19:48:36.583372,49.203859,16.605896,0101000020E6100000F8C610001C9B304065FF3C0D189A4840
17879319,1258,122421027,Entire home/apt,,Brno,,Brno,0,0.0,4,3.0,,214.0,,2017-05-14 19:48:36.564751,49.189381,16.591466,0101000020E610000029B2D6506A973040ECBDF8A23D984840
17588016,1258,71934759,Entire home/apt,,Brno,,Brno,3,5.0,4,2.0,,237.0,,2017-05-14 19:48:36.512996,49.177353,16.612511,0101000020E6100000B5705985CD9C30407A6CCB80B3964840
7153175,1258,27769049,Entire home/apt,,Brno,,Brno,1,0.0,7,2.0,,169.0,,2017-05-14 19:48:34.215241,49.189101,16.604669,0101000020E6100000B0E76B96CB9A30400952297634984840
18013826,1258,15527840,Entire home/apt,,Brno,,Brno,0,0.0,4,1.0,,168.0,,2017-05-14 19:48:34.212781,49.193388,16.607997,0101000020E6100000ED10FFB0A59B30402CB81FF0C0984840
7708681,1258,40495097,Entire home/apt,,Brno,,Brno,0,0.0,2,2.0,,168.0,,2017-05-14 19:48:34.197809,49.213968,16.567185,0101000020E610000021C8410933913040FD31AD4D639B4840
18521376,1258,24246056,Entire home/apt,,Brno,,Brno,1,0.0,13,4.0,,148.0,,2017-05-14 19:48:34.195482,49.196395,16.60652,0101000020E6100000B35E0CE5449B3040890CAB7823994840
7924334,1258,31846956,Entire home/apt,,Brno,,Brno,22,5.0,10,3.0,,148.0,,2017-05-14 19:48:34.184013,49.198039,16.611364,0101000020E6100000A5F3E159829C3040912A8A5759994840
12821744,1258,35927934,Entire home/apt,,Brno,,Brno,3,5.0,7,3.0,,146.0,,2017-05-14 19:48:34.180474,49.194852,16.607848,0101000020E610000063F030ED9B9B3040B4C70BE9F0984840
18466821,1258,111385206,Entire home/apt,,Brno,,Brno,0,0.0,4,1.0,,172.0,,2017-05-14 19:48:34.133659,49.18687,16.596399,0101000020E6100000FB5DD89AAD983040404D2D5BEB974840
17695250,1258,27769049,Entire home/apt,,Brno,,Brno,0,0.0,8,2.0,,127.0,,2017-05-14 19:48:33.256507,49.189453,16.606628,0101000020E610000080D6FCF84B9B30408690F3FE3F984840
1775345,1258,4504049,Entire home/apt,,Brno,,Brno,3,4.5,4,2.0,,135.0,,2017-05-14 19:48:33.244945,49.197848,16.609257,0101000020E6100000ECDB4944F89B30401DCA501553994840
14080142,1258,32043907,Entire home/apt,,Brno,,Brno,6,5.0,8,2.0,,135.0,,2017-05-14 19:48:33.241161,49.204429,16.610714,0101000020E61000009835B1C0579C30404FADBEBA2A9A4840
17822813,1258,111199255,Entire home/apt,,Brno,,Brno,0,0.0,4,1.0,,134.0,,2017-05-14 19:48:33.227018,49.192111,16.608806,0101000020E6100000CC9BC3B5DA9B3040D619DF1797984840
18013418,1258,111104706,Entire home/apt,,Brno,,Brno,1,0.0,4,1.0,,143.0,,2017-05-14 19:48:33.187151,49.194169,16.60999,0101000020E610000015E3FC4D289C3040D272A087DA984840
7354920,1258,37372408,Entire home/apt,,Brno,,Brno,1,0.0,6,2.0,,112.0,,2017-05-14 19:48:31.320046,49.205647,16.498641,0101000020E6100000DA71C3EFA67F3040A0C211A4529A4840
17543893,1258,116414799,Entire home/apt,,Brno,,Brno,11,4.5,5,0.0,,110.0,,2017-05-14 19:48:31.317782,49.201821,16.599123,0101000020E61000000A48FB1F60993040B1524145D5994840
16952515,1258,113344991,Entire home/apt,,Brno,,Brno,6,5.0,4,2.0,,106.0,,2017-05-14 19:48:31.314198,49.203655,16.610936,0101000020E6100000F5F23B4D669C30405C55F65D119A4840
18562790,1258,128869201,Entire home/apt,,Brno,,Brno,0,0.0,6,3.0,,112.0,,2017-05-14 19:48:31.295261,49.195853,16.611935,0101000020E61000001B47ACC5A79C304068E90AB611994840
17695931,1258,27769049,Entire home/apt,,Brno,,Brno,0,0.0,6,2.0,,84.0,,2017-05-14 19:48:29.630347,49.189213,16.605494,0101000020E61000009AEC9FA7019B3040317DAF2138984840
17695704,1258,27769049,Entire home/apt,,Brno,,Brno,0,0.0,6,2.0,,84.0,,2017-05-14 19:48:29.603205,49.190423,16.605508,0101000020E610000064778192029B3040FFB3E6C75F984840
14521536,1258,89736932,Entire home/apt,,Brno,,Brno,3,4.5,5,3.0,,84.0,,2017-05-14 19:48:29.583784,49.233531,16.590883,0101000020E61000002BC3B81B4497304014CD0358E49D4840
17734289,1258,120941855,Entire home/apt,,Brno,,Brno,0,0.0,2,1.0,,84.0,,2017-05-14 19:48:29.568027,49.209167,16.59662,0101000020E6100000B8239C16BC9830408333F8FBC59A4840
13245711,1258,74452775,Entire home/apt,,Brno,,Brno,12,5.0,5,2.0,,97.0,,2017-05-14 19:48:29.544161,49.188642,16.606617,0101000020E6100000983270404B9B30407653CA6B25984840
3621376,1258,18244061,Entire home/apt,,Brno,,Brno,13,5.0,3,1.0,,89.0,,2017-05-14 19:48:29.540779,49.22812,16.594057,0101000020E6100000BAF59A1E1498304021C84109339D4840
13622004,1258,4400194,Entire home/apt,,Brno,,Brno,1,0.0,2,1.0,,89.0,,2017-05-14 19:48:29.451228,49.197177,16.599986,0101000020E6100000D00EB8AE98993040FF428F183D994840
14333259,1258,69922737,Entire home/apt,,Brno,,Brno,38,5.0,6,2.0,,85.0,,2017-05-14 19:48:29.432349,49.197847,16.621743,0101000020E610000055849B8C2A9F30404D4EED0C53994840
2899786,1258,4504049,Entire home/apt,,Brno,,Brno,5,4.5,4,1.0,,96.0,,2017-05-14 19:48:29.417471,49.198008,16.609132,0101000020E610000073F22213F09B3040562C7E5358994840
16214039,1258,105742013,Entire home/apt,,Brno,,Brno,0,0.0,4,2.0,,84.0,,2017-05-14 19:48:29.414731,49.191214,16.606072,0101000020E61000007505DB88279B3040C8444AB379984840
18516130,1258,52071587,Entire home/apt,,Brno,,Brno,0,0.0,4,2.0,,84.0,,2017-05-14 19:48:29.376662,49.192311,16.617324,0101000020E6100000310917F2089E30409DD497A59D984840
13025506,1258,71781469,Entire home/apt,,Brno,,Brno,14,4.5,4,2.0,,84.0,,2017-05-14 19:48:29.373992,49.192802,16.611906,0101000020E6100000E73922DFA59C30403C4D66BCAD984840
17155947,1258,108675660,Entire home/apt,,Brno,,Brno,2,0.0,4,1.0,,82.0,,2017-05-14 19:48:29.267730,49.191367,16.607198,0101000020E610000055320054719B30404E44BFB67E984840
16214035,1258,105742013,Entire home/apt,,Brno,,Brno,0,0.0,4,1.0,,68.0,,2017-05-14 19:48:27.526628,49.191959,16.606236,0101000020E610000069A85148329B30402096CD1C92984840
16214618,1258,105742013,Entire home/apt,,Brno,,Brno,1,0.0,4,2.0,,73.0,,2017-05-14 19:48:27.436340,49.19145,16.605404,0101000020E61000001ADEACC1FB9A3040DC68006F81984840
16214041,1258,105742013,Entire home/apt,,Brno,,Brno,2,0.0,6,3.0,,80.0,,2017-05-14 19:48:27.378947,49.191111,16.605492,0101000020E610000059FD1186019B3040F373435376984840
5356823,1258,27769049,Entire home/apt,,Brno,,Brno,1,0.0,4,0.0,,73.0,,2017-05-14 19:48:27.326237,49.189141,16.60642,0101000020E6100000ECA353573E9B304097AAB4C535984840
16214038,1258,105742013,Entire home/apt,,Brno,,Brno,2,0.0,4,2.0,,75.0,,2017-05-14 19:48:27.192090,49.190967,16.60696,0101000020E6100000ECFA05BB619B3040C0CE4D9B71984840
7464066,1258,24895438,Entire home/apt,,Brno,,Brno,0,0.0,2,1.0,,73.0,,2017-05-14 19:48:27.170666,49.232851,16.571704,0101000020E61000000DFE7E315B923040A2EBC20FCE9D4840
16215004,1258,105742013,Entire home/apt,,Brno,,Brno,4,5.0,6,2.0,,79.0,,2017-05-14 19:48:27.073258,49.192113,16.605487,0101000020E610000035272F32019B30407711A62897984840
2054226,1258,10522599,Entire home/apt,,Brno,,Brno,16,5.0,4,1.0,,64.0,,2017-05-14 19:48:27.060033,49.186459,16.586387,0101000020E6100000AFCC5B751D963040BE8575E3DD974840
7625526,1258,31873258,Entire home/apt,,Brno,,Brno,3,4.5,5,2.0,,68.0,,2017-05-14 19:48:27.057622,49.188912,16.587573,0101000020E61000003A03232F6B96304036E9B6442E984840
12489829,1258,15636143,Entire home/apt,,Brno,,Brno,20,5.0,6,2.0,,72.0,,2017-05-14 19:48:27.008580,49.194086,16.608246,0101000020E61000003EEC8502B69B3040444E5FCFD7984840
14436285,1258,31846956,Entire home/apt,,Brno,,Brno,5,5.0,3,2.0,,64.0,,2017-05-14 19:48:26.248239,49.194816,16.607601,0101000020E6100000530438BD8B9B3040685E0EBBEF984840
7685523,1258,40088289,Entire home/apt,,Brno,,Brno,28,5.0,2,0.0,,63.0,,2017-05-14 19:48:26.224488,49.202855,16.607213,0101000020E6100000C0B4A84F729B3040406A1327F7994840
17185682,1258,27769049,Entire home/apt,,Brno,,Brno,1,0.0,4,1.0,,64.0,,2017-05-14 19:48:26.201988,49.190742,16.605689,0101000020E6100000058C2E6F0E9B3040A0FCDD3B6A984840
12926029,1258,30833832,Entire home/apt,,Brno,,Brno,0,0.0,3,1.0,,68.0,,2017-05-14 19:48:26.189576,49.219175,16.597439,0101000020E6100000DE5A26C3F1983040E78C28ED0D9C4840
3518506,1258,4662188,Entire home/apt,,Brno,,Brno,10,4.5,4,1.0,,64.0,,2017-05-14 19:48:26.145962,49.195816,16.602775,0101000020E6100000AED85F764F9A30404B04AA7F10994840
7232212,1258,18395020,Entire home/apt,,Brno,,Brno,19,4.5,4,2.0,,68.0,,2017-05-14 19:48:26.142907,49.19475,16.60659,0101000020E6100000A514747B499B3040B0726891ED984840
7523069,1258,39040456,Entire home/apt,,Brno,,Brno,10,4.0,3,2.0,,67.0,,2017-05-14 19:48:26.132187,49.201358,16.600805,0101000020E6100000F645425BCE993040DC645419C6994840
17550175,1258,115631650,Entire home/apt,,Brno,,Brno,3,5.0,4,1.0,,75.0,,2017-05-14 19:48:26.117411,49.179793,16.569395,0101000020E61000008481E7DEC39130405D86FF7403974840
7847473,1258,41352073,Entire home/apt,,Brno,,Brno,0,0.0,5,1.0,,74.0,,2017-05-14 19:48:26.089922,49.192533,16.604557,0101000020E610000060915F3FC49A30404C33DDEBA4984840
6951867,1258,31151761,Entire home/apt,,Brno,,Brno,6,5.0,2,1.0,,72.0,,2017-05-14 19:48:26.032083,49.18758,16.605766,0101000020E61000005B07077B139B30401CB1169F02984840
13680683,1258,71957837,Entire home/apt,,Brno,,Brno,5,4.5,6,3.0,,76.0,,2017-05-14 19:48:24.134508,49.197756,16.619375,0101000020E6100000C3F5285C8F9E30403C4B901150994840
16747815,1258,29463043,Entire home/apt,,Brno,,Brno,2,0.0,4,1.0,,66.0,,2017-05-14 19:48:24.122858,49.198129,16.65016,0101000020E6100000D82AC1E270A63040D1B1834A5C994840
13732615,1258,80266203,Entire home/apt,,Brno,,Brno,0,0.0,6,2.0,,80.0,,2017-05-14 19:48:24.117906,49.193034,16.604892,0101000020E6100000AE9CBD33DA9A30400E828E56B5984840
16215523,1258,105742013,Entire home/apt,,Brno,,Brno,0,0.0,4,2.0,,63.0,,2017-05-14 19:48:24.107614,49.190568,16.605447,0101000020E610000019761893FE9A304002D53F8864984840
15646597,1258,67446480,Entire home/apt,,Brno,,Brno,6,4.0,4,2.0,,80.0,,2017-05-14 19:48:24.104350,49.195834,16.610389,0101000020E610000091D61874429C3040F1B8A81611994840
6950244,1258,36408807,Entire home/apt,,Brno,,Brno,9,4.5,2,1.0,,64.0,,2017-05-14 19:48:24.093530,49.209007,16.610497,0101000020E61000005D4E0988499C30404AD1CABDC09A4840
